Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.8443579498,45.4210214387,44.5942090046,41.2824186232,41.5141985416,40.2760438286,26.2233283925,26.5772932739,24.6759961883,32.9703324821,45.4837650659,46.2893189662,42.9719559604,47.3629780486,48.5086684641,53.072266244,62.273295045,59.1530192531,37.4704963008,46.8188056873,50.8173863526,49.3652151418,47.1238310778,59.8920823689,72.9093415871,99.067415384,106.597523091,123.3988574661,187.1020066467,104.7585299962,169.8906141276,191.0057448573,185.6701965499,190.0174195648,162.1534883306,100,84.0307705474,101.0091000498,121.8772247931,123.3249959196,90.3631554496,116.6185729482,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.9158602051,28.9158602051,40.5927448389,4.4280813425,38.6513647287,23.4534218701,53.883447831,58.039329959,43.796391098,41.1039257243,28.4316224262,35.0493849102,52.8630237488,61.5581736866,32.4814852685,14.2674538521,18.622238277,12.8941640963,18.3880209776,10.4678124117,14.0704845163,7.7043099343,15.1652432355,4.0911700168,15.7741209824,6.5101070021,9.999377806,11.634101177,11.9245829726,57.5023105283,59.5714481194,82.7942899526,103.6732141227,92.643629114,109.2776919166,100,91.9977573618,107.8324249194,121.9709502184,116.2529076867,53.2235922121,27.6175784139,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.850558026,9.0282188546,10.8883041459,8.6652753824,10.797568279,14.6538426636,14.4270029933,15.6973051393,20.9146175471,29.3486525769,39.2432628629,42.4721894542,55.8978314172,67.8386716293,51.4290899146,76.0820252167,99.3104073972,107.794211053,132.0470465394,129.7997086833,100,96.0484529495,124.5667362267,153.3300063141,172.3255602602,151.6831503256,192.4643862024,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.4736277697,39.5055458896,38.6756964552,40.9606350685,41.0229658117,41.5054085391,43.1037920322,46.4355279663,56.6699415236,68.6082629625,73.2099307919,83.5546362978,99.623587865,109.0457590887,84.4544965074,94.9267082056,111.1429898198,105.6481949126,108.9519049006,112.6682958608,100,100.6144897317,109.1980280302,117.6694419994,112.3061952472,104.2472134667,123.0526102271,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.1826095482,10.3154716794,8.46233347,25.4207642993,5.1122103064,5.9769241719,8.357418382,9.4607949405,9.7776716438,9.859925693,8.6323154852,5.9777089283,12.129904951,9.4336191316,13.8074419058,16.7225554723,16.1885033459,15.8625687795,17.4069792936,16.6649065175,16.1892246649,16.6261509221,17.924463408,22.5198695037,23.7378028939,27.150300987,36.1074266419,40.6422189853,51.0578436922,56.5803611766,77.1245091318,123.8766448091,131.3073522235,133.2409658253,128.0559514537,100,107.9183497043,134.0461133425,144.778506926,151.8056716892,140.2131945268,142.6928744972,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.391111826,37.24991511,27.3163506464,42.1805042178,40.6292699513,43.1050101079,40.8751482568,50.1930880953,49.9421226659,67.3425062407,67.8284974273,81.7333393906,103.0993160912,95.9773238577,89.551252012,87.618139814,83.5711525322,85.2882309543,94.4271035503,97.6025882634,100,104.036775317,145.8312694493,75.2896321215,72.9156347246,137.0135647833,50.8713730597,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.710865249,40.9435408781,39.6782091792,38.0081755832,38.8035294242,41.0506941422,39.7560165335,36.471903252,46.8655500083,53.610523266,60.5116470423,72.6667686204,82.5740467567,92.3927273965,71.6859308796,97.8859328886,118.4404034978,124.121464027,126.9046253923,125.9379286715,100,98.5877218036,114.2639498,138.3431598549,132.757782295,123.2664724435,165.1958120717,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.9463986005,52.2581755988,43.2798987323,44.3286433229,43.9449562817,44.4649801252,65.6946401437,88.5879671835,99.9755429153,106.9328122226,115.5256114642,87.1371185798,85.1347837785,79.8803175653,78.4619544803,91.3144740991,90.8222128051,72.1162827602,62.7633177781,68.178192274,67.1936696188,65.9630163301,74.5775893645,85.4073383025,93.8747251961,99.0429767573,97.4677405762,106.0823135905,119.9837731588,88.619343402,93.5477893571,120.938513967,117.0321743038,133.2967343078,137.6879698308,100,141.6072718247,146.6168332386,172.0642819825,203.4193587165,200.8246493618,190.5211277146,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.6412866031,107.9072385819,105.2408592025,107.3382218724,103.1968241314,126.5571440097,163.3866508592,179.2294828925,186.1632038442,172.0852880916,158.2178461881,124.5993407719,113.2530455615,115.7741923577,135.1048754931,66.8308647369,61.4817773935,70.0064531975,107.5533157253,110.6262675981,147.5016901308,132.1369307372,117.5742117985,128.0499047448,97.0253825922,84.9517546597,77.9638620898,102.6703951867,93.841804437,89.6933194021,76.7377542905,96.2632905216,106.3364267817,113.1307233834,113.5294112329,100,92.5757482683,92.3237662193,96.1157888315,96.1711019653,68.5268268683,90.6305697297,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,188.5159774833,237.9627913615,185.4255516259,120.5266085523,284.3191791079,40.1755361917,67.989368931,98.8936275277,139.0691637195,194.696829221,253.4149205341,225.6010878177,237.9627913615,327.5851411113,262.6861982206,262.6460226102,226.1171889234,274.1207739043,265.7766239636,234.8723653898,228.691513675,187.9566104131,153.6683354757,133.6022003735,163.2393843767,160.3034798179,163.6782248445,282.322764169,324.0558748775,158.4708572629,140.9357809478,134.0317695731,142.6138821814,139.8819457313,127.5356944156,100,101.971691694,101.7955374132,104.9539526401,99.6167871877,110.9061128641,137.3385252302,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.3164662252,11.5495938631,10.5486479018,10.91564258,10.6302232073,9.9567088445,9.8323677305,9.30046094,9.624190563,10.4369292949,10.9549230674,11.3243668917,12.2013485304,12.6264632625,14.3321972621,18.6449981321,19.2584436713,22.3893573115,24.0011737572,23.3540121278,25.3919624958,23.0955220994,38.9804835914,41.7648707503,47.1688108329,50.3955437274,56.429150522,64.600966259,72.4652443984,67.5604897564,79.2562269834,97.4104687045,93.4563205039,93.8880203292,101.1807505054,100,97.8465457233,102.9243349602,100.8607520814,104.6607490549,107.9051631093,128.8023979867,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.4998124934,24.1355605315,25.7713085733,27.4070566114,29.0428046533,27.6641187654,25.2516850083,30.5629560905,28.723511125,33.4203245347,37.6642910695,36.2096352984,31.877240558,36.8775714528,36.8775714528,39.4049237894,39.8190382633,38.4281346453,38.9074474586,35.6904247308,37.3915728658,41.040900563,39.8057435026,34.1913932056,41.7836790727,47.873003392,57.9962383921,67.5406338588,75.3451421936,58.934957755,82.5966370179,80.4379193252,108.2216545547,105.9012435861,116.0115655934,100,135.5304157769,257.9266204808,223.3427841867,221.5063302144,501.4288522131,585.7451649091,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.3460078995,5.5727116678,4.7649780767,3.391858717,6.9114817354,4.5805661867,3.9641420916,6.739041554,6.3029859232,5.6290817686,7.6349376668,8.1027064341,2.3140877661,11.2973689025,34.1727679782,9.5139410189,11.170318148,19.2206979071,10.6167257056,20.2811059158,24.6653677856,24.9740951667,21.4063672889,25.7669235796,30.1274798875,35.4727290801,29.3346514746,42.4305912869,50.8127697338,48.1889040928,50.184453207,95.9393740464,51.9465143753,60.5806671652,65.8264948973,100,109.6307497483,134.5001698298,134.5283152343,98.5775106251,84.7807104795,85.0689036212,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.0600034716,30.2768519697,21.1210424557,16.5263341905,18.3819837034,14.5572610276,19.4651971146,23.3365670173,20.090690064,19.899812757,22.4689985788,21.5697485342,25.5611059621,36.2217918291,39.9325657399,40.6041865647,50.496482245,51.4911838602,47.459480556,45.3719273556,43.5653608872,41.5182836712,42.300008679,44.5583253773,51.5114218437,48.0422131322,51.0687049393,58.9395465971,69.0120732907,66.239381557,76.4150091188,98.0717449794,122.9479718138,119.4388951336,101.3810474694,100,125.1281160004,124.8327977024,116.3293667901,136.1156952847,224.9543993417,378.3549030612,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.6567306357,17.1838845748,20.1533505696,18.8285467959,20.3257565434,19.100766749,20.9201034393,24.2207703802,20.3348305396,16.3400027198,18.177487406,18.894333286,8.3253935837,9.1046232017,9.3269361615,12.50964112,10.2139195127,24.0891973999,36.2959938082,37.9111655634,36.0317136197,31.0784447111,31.7589945957,39.3074270748,44.3820606929,53.3267546655,57.700421922,59.1794836988,54.4133660077,65.3645478917,65.6798693086,86.9844834502,92.4617757557,100.4344176524,107.8025043967,100,111.7950637138,111.1122453374,122.3265732036,136.1349303548,81.7782768231,108.8766389654,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.4290144885,22.4052159111,19.423636213,19.7858965994,21.3630546239,22.9740825254,25.1579530714,23.3083634523,24.7956926849,25.2845969469,24.4746651881,23.3378155192,23.6058292996,23.9739800994,24.7986378916,21.5016958651,24.4022052315,29.656949395,35.6047727333,33.7559537587,40.6447318882,41.6085291568,45.5255352107,45.636659818,55.1167775111,61.3672181889,64.1457226663,70.3095101983,75.3536634383,58.6785762061,76.1545849103,96.9741912695,101.6217070406,95.2258384553,98.6773484019,100,96.7614486139,105.2261758757,105.0778638181,106.8308635038,93.4049769839,124.1906660745,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.8849711552,4.2931628869,4.1316013365,4.319086692,5.5707855059,5.9374558781,6.9705529036,9.5348065601,12.4235994893,14.3859409733,16.1600693406,19.3891564543,23.5019541804,26.6012059181,29.7787404577,34.0599036392,35.439569608,36.865857823,34.254424199,34.1641180798,39.7039382619,37.4282631874,39.5559849068,44.8020711966,52.0176595875,57.2237175539,63.2081713491,68.4417701507,72.5273373993,64.5310567038,78.4922811953,89.2430906999,96.556533298,104.9090713965,102.6727705786,100,101.2045063158,107.7139989555,111.3557863924,104.7800425305,107.5001982507,131.2285174273,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.0576887938,15.9402256122,19.3860750851,23.3495632107,25.4071159624,28.6147136154,30.8913950026,35.0343108715,43.7396705373,56.3989836027,63.8790275806,76.3825375078,96.8286959593,110.1291796281,84.2514012188,96.9126802582,113.9938652223,105.1210266423,109.1134044804,112.279124417,100,103.4458088228,115.5104764629,126.5724195538,125.6506924712,122.4611881563,144.0462873805,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.0848402372,40.0926425824,39.1204435544,40.8112244812,42.3540620447,40.1771816281,42.6710834712,47.1168651167,50.3218671562,60.0120707762,65.327547824,72.978331509,101.085345139,113.7571352545,85.734554936,97.3120504854,113.0180737485,107.0191830421,105.6255608393,106.7848340817,100,93.7566155145,103.0962663544,117.4339241973,110.37639991,96.833053345,126.5294039613,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.2041412599,3.095823092,3.492380142,3.4139554597,3.527263339,3.4109026678,3.5077112834,4.2163996123,4.9387695311,5.9232765782,6.7061052307,6.6156783708,7.3250235352,8.0505656712,9.3381874359,11.4311792578,12.3548916905,13.06509522,12.478757455,13.3108861001,15.8160422837,16.1824147507,18.380201706,22.005076056,28.6054158138,37.1768969329,45.4588851997,56.0394996325,72.7103239228,61.5442674239,84.4748099575,113.0449171212,110.7768972587,117.5018267984,120.4299478168,100,98.7276867503,111.6775166865,121.2079544997,121.0442169608,103.1569081205,147.5732477196,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.6345564247,47.0628162763,57.8560959704,68.8498740169,78.4836823492,92.8439490347,79.569697026,105.1259573239,135.3341911801,126.3793914419,121.4048721806,117.2421611531,100,96.0919016945,112.2662839969,119.7903199306,111.5163495636,108.6057862836,152.8598203776,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.7863552539,17.0548755242,29.5073440716,31.0294567233,24.6524539485,20.4511344714,10.3460377621,17.1919378042,15.4505255052,18.8727541457,27.8524974234,26.9233594601,28.6647717591,26.0851154312,28.0386135674,26.1259338285,31.8619708275,26.1558164342,18.6666666642,29.9252934858,40.8950551369,36.5549626456,40.180718602,48.0256136674,59.33404481,80.0455354007,109.586623978,126.2653859911,161.74742085,112.1736036983,144.1707577231,187.8335111825,154.1672002909,129.1568836647,135.4108858056,100,103.7395944582,132.0014229778,147.1675560333,93.5154749279,66.7610963343,101.9503721224,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.2676623501,17.4205509148,17.2367245897,14.0206228818,16.006634405,17.8826937343,12.8248927609,16.6732195879,16.5082912954,21.1039494527,17.7194834476,0.6476871494,0.8899255795,0.7851273933,0.7782553812,0.8614535987,1.2696019771,7.9927610112,9.5524088546,22.6947866415,35.3960168163,22.3561103282,21.221978876,16.8660804383,30.9324366763,41.1569877398,50.9940236502,71.6741551825,106.4195660963,72.8217312135,91.1518642018,144.5468771191,163.939482858,161.6364839239,153.0328897905,100,81.3335510146,110.4680506484,161.2286829099,154.4066998878,87.9054346309,149.8830263939,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.2438102316,39.1311826954,43.2453590576,52.0954040061,57.8027012577,62.5982287101,67.1482849396,71.5503115695,75.1899706475,84.9440190707,88.891245281,88.135913144,98.5263788538,101.9114403566,93.9742784792,94.4351851057,101.928111642,94.6595318992,94.506033781,98.1321235661,100,106.0819721639,111.3469967543,133.5865840868,137.5025047977,145.9973222443,154.2779502739,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.7300603977,32.1715464465,35.1253371613,35.8911405328,40.2636811148,49.0204694259,45.3425527781,45.8092776185,49.6137875502,60.2814940652,66.762569496,73.0360382388,84.4341067573,95.7449101636,74.8242656,91.1799712539,105.8268582951,98.5595419374,103.9706858181,106.9361836749,100,94.5490674788,95.4521300667,96.7034365695,91.3260732825,78.2856157013,93.9049903252,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.1534714777,55.2076126453,52.608209455,53.7869647471,51.5468511831,52.6308966293,53.5000244671,55.6744723823,65.5011123035,77.4157327872,81.650670253,91.2220058524,109.3858800037,118.7659639773,89.0412118089,97.8799266956,114.5010958995,109.6974845429,113.3750306559,115.9318966134,100,101.0387567439,111.0349995715,120.2492349057,117.6652060372,109.3662352057,133.5445135955,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.2504702688,77.1416577917,60.778640645,56.8791012092,55.8088366373,44.8239128487,46.6432755068,55.9189282316,69.70659401,79.0198679754,91.7284776938,87.5236122737,82.9235259488,84.8473568132,96.0196739306,113.0189254213,109.5553962311,109.549060051,103.9391407045,98.2428905823,102.557055569,96.6271577784,88.2316834149,93.421829031,111.0420288494,121.2987640791,154.3024826561,178.5226341111,193.160064433,104.2335367834,105.1495146644,128.534712517,135.5781986923,124.2780485946,115.0012345444,100,95.1846410415,103.7330555831,155.2956597454,130.7762316239,96.5003363798,114.0937837698,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.9074820038,65.7557937857,67.3614358215,62.0774109538,67.105083565,76.6970104788,64.5674842668,66.6845506506,75.5002198888,90.5193897313,95.2025175511,103.4890310666,114.3067085255,125.0416796098,92.926689997,123.1793122939,131.7259760098,127.7868930215,114.3524426461,110.4463492662,100,103.2213733793,111.7467404829,118.1177766871,112.9044853074,102.6239184701,120.9802911968,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.3299438586,9.3626231586,9.6022717706,7.4002695487,9.5980335928,10.0677438562,9.353802128,11.9222026096,13.0113380952,14.1299876489,13.5806838672,14.4205327094,15.5658623676,15.9019806244,18.1815338663,22.590011893,23.1922096484,23.4263480142,22.9004941788,23.3867717383,24.2455769727,29.2736792778,35.3633194969,39.3464803977,49.5720586928,54.9185968537,66.4414983166,73.0927897508,101.3348431255,81.3880414757,89.7275165026,102.2146620887,100.6843495457,101.1110073527,107.0450504178,100,96.3699346619,95.8955659479,98.9440272218,106.1831973786,101.4092858964,119.4625185314,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.4244706123,12.8623758692,14.137515822,11.6070375783,12.7766412033,19.1754066384,18.7985222701,21.0426380342,28.1285863943,43.7227211264,60.5996118477,83.2322579944,103.9152021018,154.8706563156,93.9942694673,130.4968652979,183.5154872452,188.1131719062,184.3045856214,172.9050607558,100,79.8271264455,105.1091994288,132.6411741481,124.7042291033,101.0697351311,131.9197516879,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.0836765961,19.2772928243,17.3498513711,14.7155685115,18.1876043849,16.212061551,20.3095846835,16.2645988931,18.0646842777,16.103092708,17.4749725274,18.75666014,22.6757120838,23.2699952423,26.8676940685,31.8060009019,35.0054792179,34.7708135471,34.0038327209,29.5822644274,29.3569108862,32.9141442903,35.8305338559,40.824713452,45.4430216634,57.9028369036,59.2870425832,69.0926131422,84.6717885473,75.5711969601,87.5189805273,97.4477421079,103.7383055388,99.1405516859,103.5331059572,100,96.421704715,97.309850026,102.4593164663,98.8565627352,102.1455928106,114.0989806121,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.534880167,40.9765770833,23.7929476808,35.9680496506,108.9590479712,42.154690567,16.6327531911,20.0258356385,51.9583133072,50.7270660724,28.644466425,28.7084661609,47.6824930808,29.9064175583,49.8440292698,74.3530822444,53.3320011962,62.6735937581,58.4773703711,87.4812668578,35.8877010714,45.0294734618,34.319112802,28.9639324631,24.67778999,43.0512538748,63.0032970465,101.3437905989,75.1098411368,62.7035668072,38.9049855217,85.902687578,58.1077030771,66.6899790302,101.3587771234,100,105.0354680787,152.2629633557,81.7863922381,122.1101009095,92.6266360327,91.1679488415,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.7254335246,47.2061657019,24.3256261974,24.5664739853,24.5664739853,23.0973025033,21.8930635811,26.44508671,15.6791907501,15.3420038523,17.0520231204,19.8940269795,24.2774566535,25.6743738026,30.7803468231,32.2254335161,35.284200391,40.5828516384,49.6146435463,48.0491329423,61.5366088571,89.2341040333,95.2552986442,92.3651252412,105.1300577925,100,72.3988439288,42.630057801,6.0452793829,6.7437379574,2.1676300582,3.1551059731,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.3245155085,4.0375625771,4.1486202287,4.6408808891,5.5519333087,5.7487996054,6.5903697991,8.9759260978,11.52265837,11.8417830045,12.342776405,13.6439733985,14.5478877515,15.6118390269,18.2273511053,23.7411402006,24.6252299025,25.849514741,25.118436915,27.2773091677,32.7035354821,28.5594955209,30.843662857,36.7944199506,48.1901976128,53.9943974455,61.7866125947,70.52385638,80.1143080985,69.0135874239,88.5388214478,105.4024006311,104.0082080668,106.2412006948,108.7962142772,100,94.0521733361,108.9107428433,114.8271834664,102.9380000753,97.2931580957,122.3336331276,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.6614683375,30.1170211582,20.2523109767,21.3849326925,22.6893877167,19.5797590917,13.3974552415,15.2691449601,14.3342239355,21.2038610298,13.0112922061,2.0102649705,12.142887303,18.9312269203,20.8047643084,23.6224610718,27.5099587722,26.2812582166,17.6526392719,22.4750579969,35.9113143074,29.937797165,28.3968403769,38.2061204429,52.8415146159,82.9021818364,103.4992680263,115.8325687961,161.5917166695,99.7891448147,129.2961632446,188.6520135464,219.7098220794,212.6733182151,188.6667876047,100,85.4971496761,101.6500624426,132.9181099587,119.1431091117,74.1209783351,116.6393262758,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.3708894096,35.062924929,41.8903149641,35.6320244317,32.0937976934,35.4447065302,33.0234494207,33.6825308686,40.3565977367,49.8681837062,46.6213403399,61.8218398814,91.6539475257,128.7359511366,116.0677119199,121.8190647806,137.2901345731,131.3861523401,142.7917302437,131.5734702061,100,109.1438878652,122.4018315459,127.431663631,137.7896489181,136.8946857093,115.0894962907,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7664293015,0.6295669262,1.0948990018,1.1222714773,1.2043889028,1.478113653,1.5082233759,1.7545756507,1.5876035531,1.732677671,2.1542137867,2.6441810905,3.6295901922,6.5967664881,8.2254287539,8.5128397423,8.8358349477,9.8267185425,10.11412953,8.5073652474,9.0414022354,8.7457795046,8.2284397262,9.1826442093,9.9455150906,15.1391685,24.1433441722,25.2563090068,29.8880055158,28.8144570449,47.8024692576,59.933402758,62.1538579306,61.9696411774,72.8660760467,100,116.1899863704,133.390341032,148.0254180579,158.9231394284,167.3808783728,210.6182483724,..
Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.6212630341,11.7469713906,13.6054360412,14.7407484451,14.0242295024,15.2075051717,16.2838177949,18.598702605,23.5422722965,32.6307374293,42.0078693267,50.0941357801,67.6218161335,82.5640949481,62.6866703353,77.5848871525,106.8681672791,114.8546537477,117.8290636794,119.7626735691,100,100.0577392017,114.9734401941,131.573994356,127.82111996,132.9645644469,169.4754100924,..
